Name,Score
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_1.json,3632.7259999999997
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_2.json,4128.736
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_1.json,3460.855
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_2.json,3638.1890000000003
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_1.json,3346.0314999999996
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_2.json,3238.7414999999996
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_1.json,3700.361
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_2.json,3311.6180000000004
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_3.json,3118.59
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_4.json,2716.0489999999995
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_5.json,2310.326000000001
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_6.json,2553.1516666666657
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_7.json,3467.764
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_8.json,3240.390000000001
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_9.json,3032.387500000001
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_10.json,2625.4710000000005
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_11.json,2535.199000000001
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_12.json,2564.4573333333337
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_13.json,5010.924
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_14.json,4201.647
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_15.json,4277.750499999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_16.json,3353.415
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_17.json,3535.4216666666666
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_18.json,3634.2916666666674
