Name,Score
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_1.json,3632.7260000000006
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_2.json,4039.758
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_1.json,3460.855
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_2.json,3491.4179999999997
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_1.json,3253.6139999999996
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_2.json,3183.2164999999995
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_1.json,3699.218
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_2.json,3292.888
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_3.json,3043.3965
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_4.json,2672.740999999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_5.json,2322.8816666666676
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_6.json,2479.7606666666657
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_7.json,3415.61
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_8.json,3166.3590000000004
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_9.json,3086.9555
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_10.json,2600.4190000000003
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_11.json,2471.554
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_12.json,2455.891666666667
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_13.json,4946.676
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_14.json,4221.7609999999995
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_15.json,4220.7119999999995
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_16.json,3330.205
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_17.json,3485.2526666666668
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_18.json,3567.761000000001
