Name,Score
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_1.json,3698.22
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_2.json,4039.758
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_1.json,3460.855
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_2.json,3695.111
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_1.json,3416.1079999999997
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_2.json,3317.4260000000004
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_1.json,3752.5100000000007
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_2.json,3348.8740000000003
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_3.json,3140.8345
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_4.json,2693.6929999999993
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_5.json,2328.6326666666673
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_6.json,2614.0813333333326
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_7.json,3558.836
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_8.json,3268.9390000000008
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_9.json,3119.6810000000005
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_10.json,2598.0840000000007
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_11.json,2543.965666666668
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_12.json,2513.0070000000005
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_13.json,4993.267999999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_14.json,4280.268999999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_15.json,4410.554999999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_16.json,3344.079499999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_17.json,3513.7473333333323
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_18.json,3644.8086666666663
