Name,Score
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_1.json,3680.396
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_2.json,4108.114
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_1.json,3469.923
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_2.json,3582.8
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_1.json,3375.4165
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_2.json,3282.415
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_1.json,3667.7099999999996
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_2.json,3352.191
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_3.json,3103.6185000000005
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_4.json,2773.1729999999993
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_5.json,2342.6803333333332
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_6.json,2845.038999999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_7.json,3517.8780000000006
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_8.json,3441.4410000000003
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_9.json,3107.4539999999997
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_10.json,2633.06
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_11.json,2521.725666666667
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_12.json,2611.857666666667
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_13.json,5071.73
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_14.json,4228.079000000001
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_15.json,4290.655999999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_16.json,3353.8515000000007
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_17.json,3520.866
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_18.json,3702.7880000000005
