Name,Score
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_1.json,3573.1620000000003
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K50_2.json,4021.718
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_1.json,3460.855
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K100_2.json,3549.4069999999997
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_1.json,3299.8094999999994
C:\Users\hsh80\Desktop\LG CNS\alg_test_problems_20240429\TEST_K200_2.json,3198.8069999999993
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_1.json,3704.4380000000006
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_2.json,3318.760000000001
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_3.json,3012.3399999999992
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_4.json,2669.921499999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_5.json,2326.2126666666672
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_6.json,2487.2703333333334
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_7.json,3438.106
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_8.json,3182.758
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_9.json,3072.9125
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_10.json,2573.078
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_11.json,2491.716
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_12.json,2490.658
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_13.json,4898.058
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_14.json,4178.7519999999995
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_15.json,4269.768499999998
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_16.json,3311.355499999999
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_17.json,3494.070333333333
C:\Users\hsh80\Desktop\LG CNS\stage1_problems\STAGE1_18.json,3499.8653333333336
